room_type,bathrooms_text,bedrooms,price
Private room,1 private bath,1.0,$370.00
Private room,2 shared baths,1.0,$300.00
Private room,1 shared bath,1.0,$320.00
Private room,1 private bath,1.0,$346.00
Private room,1 private bath,1.0,$329.00
Entire home/apt,1 bath,2.0,"$1,571.00"
Entire home/apt,1.5 baths,1.0,$428.00
Entire home/apt,1.5 baths,2.0,$764.00
Private room,1 private bath,1.0,$800.00
Private room,1 private bath,1.0,$500.00
Private room,1 private bath,1.0,$450.00
Entire home/apt,1 bath,1.0,$880.00
Entire home/apt,1 bath,2.0,"$2,000.00"
Entire home/apt,1 bath,1.0,$780.00
Private room,1 shared bath,1.0,$500.00
Private room,1.5 shared baths,1.0,$320.00
Private room,1 private bath,1.0,$250.00
Entire home/apt,3 baths,3.0,"$3,000.00"
Entire home/apt,2 baths,3.0,"$1,200.00"
Private room,1 private bath,1.0,$311.00
Entire home/apt,2 baths,1.0,$450.00
Entire home/apt,1 bath,3.0,$650.00
Private room,1 private bath,1.0,$500.00
Entire home/apt,1 bath,1.0,$492.00
Entire home/apt,1 bath,2.0,$700.00
Private room,1 private bath,1.0,$236.00
Private room,1 private bath,1.0,$493.00
Private room,1 private bath,1.0,$950.00
Private room,1 private bath,1.0,$950.00
Private room,1 private bath,1.0,$423.00
Private room,1 private bath,1.0,$529.00
Entire home/apt,1 bath,2.0,$560.00
Private room,1.5 shared baths,3.0,$230.00
Private room,1 private bath,,$425.00
Private room,1 private bath,,$513.00
Private room,1 bath,1.0,$400.00
Private room,1 private bath,1.0,$357.00
Private room,1 private bath,1.0,"$3,000.00"
Private room,1 private bath,1.0,$493.00
Shared room,3 shared baths,1.0,$300.00
Private room,1 private bath,1.0,$393.00
Private room,1 private bath,1.0,$423.00
Entire home/apt,1 bath,1.0,"$1,280.00"
Private room,16.5 baths,11.0,$400.00
Entire home/apt,1 bath,,$480.00
Entire home/apt,1 bath,,$533.00
Entire home/apt,1.5 baths,,$800.00
Entire home/apt,1 bath,,$618.00
Private room,1 shared bath,1.0,$517.00
Private room,1 private bath,1.0,$700.00
Entire home/apt,1.5 baths,1.0,"$2,293.00"
Entire home/apt,1 bath,2.0,"$1,168.00"
Private room,1.5 shared baths,1.0,$609.00
Entire home/apt,1 bath,2.0,"$1,400.00"
Private room,1 private bath,1.0,$629.00
Private room,1 private bath,1.0,$381.00
Private room,Shared half-bath,1.0,$370.00
Private room,1 private bath,1.0,$368.00
Entire home/apt,1 bath,2.0,"$1,250.00"
Private room,1 private bath,1.0,$593.00
Private room,1 private bath,1.0,$700.00
Private room,1 private bath,1.0,$408.00
Private room,1 private bath,1.0,$419.00
Entire home/apt,1 bath,,"$1,041.00"
Private room,1 private bath,1.0,$463.00
Entire home/apt,1 bath,1.0,$988.00
Private room,1 private bath,1.0,$500.00
Entire home/apt,1 bath,1.0,$243.00
Entire home/apt,1 bath,2.0,$690.00
Shared room,2 shared baths,1.0,$293.00
Entire home/apt,1 bath,1.0,"$1,339.00"
Private room,1 shared bath,1.0,$400.00
Entire home/apt,1 bath,1.0,$250.00
Private room,1 shared bath,1.0,$400.00
Entire home/apt,1 bath,1.0,"$1,000.00"
Private room,0 shared baths,,$357.00
Private room,0 shared baths,,$379.00
Shared room,2 shared baths,1.0,$120.00
Entire home/apt,1 bath,2.0,"$1,264.00"
Private room,1 private bath,1.0,$320.00
Private room,1 private bath,1.0,$401.00
Entire home/apt,2 baths,2.0,"$1,950.00"
Entire home/apt,1 bath,1.0,$885.00
Entire home/apt,1 bath,2.0,"$1,288.00"
Private room,1 shared bath,1.0,$388.00
Private room,1 private bath,1.0,$312.00
Entire home/apt,1 bath,,$720.00
Private room,1 private bath,1.0,$549.00
Private room,4 shared baths,4.0,$800.00
Private room,1 private bath,1.0,$329.00
Private room,1 private bath,1.0,$605.00
Private room,1 private bath,1.0,$393.00
Private room,1 private bath,1.0,"$2,100.00"
Entire home/apt,1 bath,2.0,"$1,000.00"
Private room,1 private bath,1.0,$462.00
Entire home/apt,1 bath,1.0,"$2,500.00"
Private room,1.5 shared baths,1.0,$986.00
Private room,1 private bath,,$759.00
Private room,1 private bath,1.0,$500.00
Entire home/apt,1.5 baths,1.0,$728.00
Entire home/apt,1 bath,,$870.00
Private room,1 private bath,1.0,$480.00
Entire home/apt,3 baths,4.0,"$4,574.00"
Private room,1 private bath,1.0,$264.00
Entire home/apt,1 bath,1.0,"$1,035.00"
Entire home/apt,1 bath,1.0,"$1,400.00"
Entire home/apt,1 bath,,$490.00
Private room,Shared half-bath,1.0,"$320,370.00"
Entire home/apt,1 bath,2.0,"$1,200.00"
Entire home/apt,1 bath,1.0,"$1,601.00"
Entire home/apt,2 baths,1.0,"$1,480.00"
Entire home/apt,1 bath,,$679.00
Entire home/apt,2 baths,4.0,"$3,593.00"
Entire home/apt,1 bath,1.0,"$1,378.00"
Private room,1 shared bath,1.0,$230.00
Entire home/apt,1 bath,,$450.00
Private room,1 private bath,1.0,$400.00
Private room,1 private bath,1.0,$379.00
Entire home/apt,1 bath,2.0,"$1,703.00"
Private room,1 private bath,1.0,$300.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Entire home/apt,1 bath,1.0,$842.00
Entire home/apt,1 bath,1.0,$600.00
Private room,1 private bath,1.0,$829.00
Private room,1 private bath,1.0,$328.00
Private room,1 private bath,1.0,$400.00
Entire home/apt,2 baths,2.0,$850.00
Private room,1.5 shared baths,1.0,$365.00
Private room,2.5 baths,1.0,$450.00
Private room,1.5 shared baths,1.0,$335.00
Entire home/apt,1 bath,1.0,"$2,857.00"
Private room,1 private bath,,$377.00
Private room,1 private bath,1.0,$700.00
Private room,1 shared bath,1.0,"$1,931.00"
Entire home/apt,2 baths,3.0,"$1,300.00"
Private room,1 private bath,1.0,$350.00
Private room,1 shared bath,1.0,$329.00
Private room,1 private bath,1.0,$687.00
Private room,1 private bath,1.0,$749.00
Shared room,1 shared bath,1.0,$226.00
Private room,1 private bath,1.0,$585.00
Entire home/apt,1 bath,1.0,"$1,200.00"
Private room,1 shared bath,1.0,$329.00
Entire home/apt,1 bath,1.0,$780.00
Entire home/apt,1 bath,2.0,$677.00
Private room,1 private bath,1.0,"$1,980.00"
Entire home/apt,1 bath,,$365.00
Entire home/apt,1 bath,,$707.00
Private room,1 private bath,1.0,$749.00
Entire home/apt,1.5 baths,1.0,"$1,300.00"
Entire home/apt,1.5 baths,2.0,$600.00
Shared room,4 shared baths,1.0,$211.00
Private room,1.5 baths,1.0,$658.00
Private room,1 private bath,1.0,$507.00
Private room,1 shared bath,1.0,$370.00
Private room,1 private bath,1.0,$280.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Private room,1.5 baths,1.0,$664.00
Entire home/apt,1 bath,3.0,"$1,080.00"
Entire home/apt,2 baths,2.0,"$2,400.00"
Entire home/apt,2 baths,2.0,"$2,000.00"
Entire home/apt,1 bath,,$570.00
Entire home/apt,3 baths,2.0,"$5,776.00"
Private room,6 baths,6.0,$898.00
Private room,1 private bath,1.0,$539.00
Private room,1 private bath,1.0,$350.00
Entire home/apt,1 bath,2.0,$750.00
Private room,1 shared bath,2.0,$389.00
Entire home/apt,1 bath,2.0,"$1,137.00"
Entire home/apt,1 bath,1.0,$990.00
Entire home/apt,1 bath,,$480.00
Entire home/apt,Half-bath,,$500.00
Entire home/apt,2 baths,3.0,"$1,700.00"
Private room,1 private bath,,$335.00
Private room,1 private bath,,"$1,971.00"
Private room,1 private bath,1.0,"$2,554.00"
Entire home/apt,3.5 baths,3.0,"$4,429.00"
Private room,1 private bath,1.0,$794.00
Private room,1 shared bath,1.0,$597.00
Entire home/apt,2 baths,2.0,"$1,610.00"
Entire home/apt,2 baths,2.0,"$1,657.00"
Private room,1 private bath,,$350.00
Private room,Private half-bath,1.0,"$1,052.00"
Entire home/apt,2 baths,3.0,"$1,866.00"
Private room,1 private bath,1.0,$300.00
Entire home/apt,1 bath,1.0,$480.00
Entire home/apt,1 bath,2.0,"$2,500.00"
Entire home/apt,1 bath,1.0,"$1,381.00"
Entire home/apt,1 bath,1.0,$740.00
Entire home/apt,1 bath,,$600.00
Private room,1 private bath,1.0,$756.00
Entire home/apt,1 bath,2.0,"$1,000.00"
Entire home/apt,1 bath,1.0,$800.00
Entire home/apt,1 bath,1.0,"$1,250.00"
Entire home/apt,1 bath,1.0,"$1,250.00"
Entire home/apt,1.5 baths,1.0,"$1,280.00"
Entire home/apt,1.5 baths,2.0,"$1,180.00"
Private room,1 bath,1.0,$756.00
Private room,1 bath,1.0,$677.00
Entire home/apt,2 baths,2.0,"$2,003.00"
Entire home/apt,1 bath,2.0,"$1,485.00"
Entire home/apt,2 baths,3.0,$821.00
Entire home/apt,Half-bath,,"$4,774.00"
Entire home/apt,2 baths,2.0,"$1,847.00"
Entire home/apt,1 bath,2.0,"$1,048.00"
Private room,1 private bath,1.0,$250.00
Private room,1 private bath,1.0,$756.00
Private room,1 private bath,1.0,$756.00
Private room,1 bath,1.0,$677.00
Private room,1 private bath,1.0,$677.00
Entire home/apt,2 baths,2.0,"$2,257.00"
Shared room,1 shared bath,1.0,$900.00
Entire home/apt,1 bath,2.0,"$2,061.00"
Private room,1 private bath,1.0,$497.00
Entire home/apt,1 bath,2.0,$765.00
Private room,1 private bath,1.0,$400.00
Private room,1 private bath,1.0,$547.00
Private room,1 private bath,1.0,$994.00
Private room,Private half-bath,1.0,"$1,743.00"
Private room,Private half-bath,1.0,"$2,291.00"
Private room,Private half-bath,1.0,"$1,578.00"
Entire home/apt,1 bath,1.0,$479.00
Private room,1 shared bath,1.0,$766.00
Private room,Private half-bath,1.0,"$2,455.00"
Entire home/apt,1 bath,3.0,"$1,549.00"
Entire home/apt,1.5 baths,2.0,"$1,357.00"
Entire home/apt,1 bath,1.0,$971.00
Private room,Private half-bath,1.0,"$1,082.00"
Private room,Private half-bath,1.0,"$1,176.00"
Private room,Private half-bath,1.0,"$2,422.00"
Private room,Private half-bath,1.0,"$3,763.00"
Private room,Private half-bath,1.0,"$2,285.00"
Private room,1 private bath,1.0,$314.00
Private room,1 shared bath,1.0,$280.00
Entire home/apt,1 bath,2.0,"$1,400.00"
Private room,1 private bath,1.0,$250.00
Entire home/apt,1 bath,1.0,"$1,050.00"
Entire home/apt,1 bath,1.0,$500.00
Private room,1 private bath,,$692.00
Entire home/apt,1 bath,1.0,"$1,208.00"
Entire home/apt,1 bath,1.0,"$1,229.00"
Entire home/apt,1 bath,,$540.00
Entire home/apt,1 bath,1.0,"$1,480.00"
Private room,1 private bath,1.0,$756.00
Private room,1 shared bath,1.0,$290.00
Private room,1 private bath,1.0,$756.00
Private room,1 private bath,1.0,$677.00
Private room,1 private bath,1.0,$677.00
Private room,1 private bath,1.0,$677.00
Entire home/apt,1 bath,1.0,"$1,129.00"
Private room,Private half-bath,1.0,"$1,008.00"
Private room,Private half-bath,1.0,$809.00
Private room,1 shared bath,1.0,$250.00
Entire home/apt,1 bath,2.0,$671.00
Private room,1.5 shared baths,1.0,$330.00
Entire home/apt,1 bath,1.0,$486.00
Entire home/apt,1 bath,1.0,"$1,303.00"
Private room,4 shared baths,10.0,$250.00
Entire home/apt,Half-bath,,"$2,036.00"
Private room,1 shared bath,2.0,$520.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Private room,1 shared bath,1.0,$300.00
Entire home/apt,1 bath,1.0,$995.00
Private room,1 private bath,1.0,$140.00
Entire home/apt,2 baths,3.0,"$2,200.00"
Private room,1 bath,1.0,$450.00
Shared room,2 shared baths,1.0,$498.00
Entire home/apt,1 bath,3.0,$850.00
Entire home/apt,2 baths,1.0,"$1,500.00"
Private room,1 shared bath,1.0,$342.00
Entire home/apt,1 bath,3.0,$590.00
Entire home/apt,1 bath,1.0,$671.00
Private room,1 shared bath,1.0,$524.00
Private room,1 shared bath,,$427.00
Entire home/apt,1 bath,1.0,$479.00
Entire home/apt,1.5 baths,2.0,$700.00
Entire home/apt,3 baths,3.0,"$3,000.00"
Private room,1 private bath,,$380.00
Entire home/apt,1 bath,2.0,"$9,800.00"
Entire home/apt,1 bath,2.0,$649.00
Entire home/apt,1 bath,1.0,$447.00
Entire home/apt,1 bath,2.0,"$1,864.00"
Entire home/apt,2.5 baths,2.0,"$1,000.00"
Entire home/apt,1.5 baths,1.0,"$1,318.00"
Entire home/apt,1 bath,1.0,$900.00
Private room,1 private bath,1.0,$500.00
Private room,1 private bath,1.0,$388.00
Entire home/apt,2 baths,2.0,$600.00
Entire home/apt,1 bath,1.0,"$1,499.00"
Entire home/apt,1 bath,2.0,"$1,902.00"
Entire home/apt,1 bath,1.0,"$3,000.00"
Private room,1 private bath,1.0,$450.00
Private room,1 private bath,1.0,$500.00
Entire home/apt,1 bath,2.0,"$1,755.00"
Private room,1 shared bath,1.0,$386.00
Private room,1.5 baths,1.0,$400.00
Entire home/apt,1 bath,2.0,$795.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Entire home/apt,1 bath,1.0,$988.00
Entire home/apt,2 baths,3.0,$890.00
Entire home/apt,1.5 baths,2.0,"$2,200.00"
Entire home/apt,1 bath,1.0,"$1,258.00"
Entire home/apt,1 bath,1.0,$629.00
Entire home/apt,1 bath,1.0,$900.00
Entire home/apt,1 bath,2.0,"$1,257.00"
Entire home/apt,1 bath,2.0,$400.00
Private room,1 private bath,1.0,$414.00
Private room,1 shared bath,1.0,$299.00
Entire home/apt,1 bath,2.0,"$2,000.00"
Entire home/apt,1 bath,,$384.00
Entire home/apt,1 bath,2.0,$560.00
Entire home/apt,1 bath,3.0,"$1,211.00"
Entire home/apt,1 bath,1.0,"$1,359.00"
Shared room,2 shared baths,1.0,$498.00
Entire home/apt,1 bath,2.0,$869.00
Entire home/apt,3 baths,4.0,$580.00
Entire home/apt,1 bath,1.0,$650.00
Private room,1 shared bath,1.0,$450.00
Private room,1 shared bath,2.0,$320.00
Entire home/apt,1 bath,1.0,$950.00
Entire home/apt,1 bath,2.0,"$1,088.00"
Entire home/apt,1 bath,,"$1,197.00"
Entire home/apt,2 baths,2.0,"$1,400.00"
Entire home/apt,8 baths,,"$3,100.00"
Private room,1 private bath,,$350.00
Private room,1 private bath,,$350.00
Entire home/apt,1 bath,,$700.00
Entire home/apt,1 bath,2.0,"$2,500.00"
Entire home/apt,1 bath,1.0,$700.00
Entire home/apt,1 bath,1.0,$297.00
Entire home/apt,1 bath,1.0,"$1,000.00"
Private room,1 shared bath,,$680.00
Entire home/apt,1.5 baths,2.0,"$3,143.00"
Private room,1 private bath,1.0,$500.00
Entire home/apt,1 bath,,$618.00
Private room,1 private bath,,$224.00
Shared room,1 shared bath,1.0,$279.00
Entire home/apt,1 bath,2.0,$700.00
Private room,1 shared bath,2.0,$216.00
Entire home/apt,1 bath,1.0,$730.00
Entire home/apt,1 bath,1.0,$916.00
Private room,1 private bath,1.0,$245.00
Private room,1 private bath,1.0,$677.00
Private room,1 bath,1.0,$677.00
Private room,1 private bath,1.0,$672.00
Private room,1 private bath,1.0,$672.00
Private room,1 private bath,1.0,$672.00
Private room,1 bath,1.0,$579.00
Entire home/apt,1 bath,1.0,$880.00
Entire home/apt,1.5 baths,2.0,"$1,000.00"
Private room,1 private bath,1.0,$611.00
Entire home/apt,1 bath,2.0,"$1,900.00"
Entire home/apt,2 baths,1.0,"$5,103.00"
Entire home/apt,1 bath,,$557.00
Entire home/apt,3 baths,4.0,"$4,857.00"
Entire home/apt,1 bath,1.0,$400.00
Private room,1 private bath,1.0,$400.00
Entire home/apt,1 bath,2.0,$814.00
Entire home/apt,1 bath,1.0,$740.00
Entire home/apt,1 bath,,"$1,200.00"
Entire home/apt,2.5 baths,3.0,"$1,250.00"
Private room,1 private bath,1.0,$429.00
Entire home/apt,2 baths,2.0,"$1,743.00"
Entire home/apt,1 bath,,"$1,141.00"
Shared room,3 shared baths,1.0,$352.00
Entire home/apt,1 bath,3.0,$664.00
Entire home/apt,1 bath,1.0,$800.00
Private room,2 shared baths,1.0,$430.00
Private room,2 shared baths,1.0,$378.00
Private room,1 private bath,1.0,$350.00
Private room,1.5 shared baths,1.0,$400.00
Private room,1 private bath,1.0,"$1,011.00"
Private room,1.5 baths,1.0,$517.00
Private room,1.5 shared baths,1.0,"$3,110.00"
Entire home/apt,1 bath,2.0,$666.00
Private room,1 private bath,1.0,$380.00
Private room,1 private bath,1.0,$374.00
Entire home/apt,1 bath,1.0,$504.00
Entire home/apt,1 bath,1.0,$782.00
Shared room,1 shared bath,1.0,$319.00
Private room,1 shared bath,1.0,$406.00
Private room,1 shared bath,1.0,$378.00
Private room,1 shared bath,1.0,$447.00
Entire home/apt,1 bath,1.0,"$3,888.00"
Entire home/apt,1 bath,1.0,$729.00
Entire home/apt,4 baths,4.0,"$9,425.00"
Entire home/apt,1.5 baths,2.0,"$2,500.00"
Shared room,1 shared bath,1.0,$268.00
Private room,1 shared bath,1.0,$395.00
Private room,1 shared bath,1.0,$395.00
Private room,1 shared bath,1.0,$378.00
Entire home/apt,1 bath,1.0,$348.00
Private room,1 shared bath,1.0,$460.00
Entire home/apt,1 bath,1.0,"$1,000.00"
Entire home/apt,1 bath,1.0,"$1,371.00"
Entire home/apt,1 bath,1.0,$827.00
Entire home/apt,1 bath,2.0,$998.00
Entire home/apt,1 bath,1.0,$220.00
Private room,1 private bath,1.0,$547.00
Entire home/apt,1 bath,1.0,"$3,165.00"
Entire home/apt,2.5 baths,3.0,"$1,600.00"
Shared room,1 shared bath,1.0,$150.00
Entire home/apt,1 bath,1.0,$591.00
Private room,1 private bath,1.0,$672.00
Private room,1 private bath,1.0,$672.00
Private room,1 private bath,1.0,$677.00
Private room,1 private bath,1.0,$756.00
Entire home/apt,1 bath,3.0,"$3,309.00"
Entire home/apt,1 bath,2.0,"$1,190.00"
Entire home/apt,1 bath,1.0,$650.00
Entire home/apt,1 bath,1.0,$700.00
Entire home/apt,1 bath,1.0,$680.00
Entire home/apt,1 bath,1.0,$783.00
Entire home/apt,2 baths,1.0,"$1,650.00"
Entire home/apt,1 bath,,$360.00
Entire home/apt,1 bath,1.0,$600.00
Entire home/apt,2 baths,2.0,"$1,320.00"
Entire home/apt,1 bath,1.0,$327.00
Entire home/apt,1 bath,2.0,$974.00
Entire home/apt,1 bath,2.0,$521.00
Entire home/apt,1 bath,,$240.00
Entire home/apt,1 bath,2.0,"$1,560.00"
Entire home/apt,1 bath,2.0,"$1,240.00"
Entire home/apt,1 bath,1.0,$347.00
Private room,1 private bath,1.0,"$1,010.00"
Entire home/apt,1.5 baths,1.0,"$5,510.00"
Entire home/apt,1 bath,1.0,"$1,571.00"
Private room,,50.0,$328.00
Entire home/apt,1 bath,1.0,"$1,250.00"
Entire home/apt,1 bath,3.0,"$1,514.00"
Entire home/apt,1 bath,2.0,"$1,061.00"
Entire home/apt,1 bath,1.0,$583.00
Entire home/apt,1 bath,1.0,$975.00
Entire home/apt,3 baths,4.0,"$1,440.00"
Private room,1.5 baths,1.0,$327.00
Entire home/apt,1 bath,1.0,$304.00
Private room,1 private bath,1.0,$205.00
Private room,1 private bath,2.0,"$4,072.00"
Shared room,1 shared bath,1.0,$150.00
Private room,1 shared bath,1.0,$199.00
Private room,1 private bath,1.0,$390.00
Entire home/apt,1 bath,3.0,"$1,774.00"
Shared room,2 shared baths,1.0,"$5,510.00"
Private room,1 private bath,1.0,$280.00
Entire home/apt,1 bath,1.0,$250.00
Entire home/apt,1 bath,1.0,$350.00
Entire home/apt,1 bath,1.0,$300.00
Private room,1 shared bath,1.0,$137.00
Entire home/apt,1 bath,,$776.00
Entire home/apt,1 bath,1.0,$664.00
Shared room,1 shared bath,1.0,$226.00
Entire home/apt,1 bath,1.0,$250.00
Private room,1 private bath,1.0,$643.00
Private room,1 private bath,1.0,$643.00
Private room,1 private bath,1.0,$643.00
Private room,1 private bath,1.0,$643.00
Private room,1 private bath,1.0,$643.00
Private room,1 bath,1.0,$671.00
Private room,1 bath,1.0,"$1,430.00"
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 private bath,1.0,$174.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,1.0,$855.00
Entire home/apt,2 baths,3.0,"$1,090.00"
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,1.0,"$1,250.00"
Private room,1 bath,1.0,$444.00
Private room,1 bath,1.0,$538.00
Private room,1 bath,1.0,$538.00
Private room,1 bath,1.0,$538.00
Entire home/apt,3 baths,3.0,"$1,550.00"
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Entire home/apt,1 bath,1.0,"$1,200.00"
Private room,1 private bath,1.0,$600.00
Entire home/apt,1 bath,,$590.00
Entire home/apt,1 bath,1.0,$400.00
Entire home/apt,1 bath,,$333.00
Entire home/apt,1 bath,,$558.00
Private room,1 shared bath,2.0,"$1,000.00"
Private room,1 shared bath,1.0,$500.00
Private room,1 shared bath,1.0,$550.00
Private room,1 shared bath,1.0,$450.00
Entire home/apt,2 baths,3.0,"$1,863.00"
Private room,1 bath,1.0,$217.00
Private room,1 shared bath,1.0,$568.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Private room,1 private bath,,$599.00
Private room,1 private bath,,$310.00
Entire home/apt,1 bath,1.0,$850.00
Entire home/apt,2 baths,3.0,"$1,680.00"
Private room,1 shared bath,1.0,$217.00
Entire home/apt,1 bath,1.0,$903.00
Private room,1 private bath,,$299.00
Private room,1 private bath,,$450.00
Private room,1 private bath,,$310.00
Private room,1 private bath,,$450.00
Entire home/apt,1 bath,1.0,$929.00
Entire home/apt,2 baths,3.0,"$1,800.00"
Entire home/apt,2 baths,4.0,"$1,800.00"
Entire home/apt,2 baths,3.0,"$1,800.00"
Entire home/apt,2 baths,4.0,"$1,800.00"
Private room,1 shared bath,1.0,$599.00
Private room,1 shared bath,2.0,$419.00
Shared room,1 shared bath,1.0,$300.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,2.0,"$1,180.00"
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,,"$1,735.00"
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,1.0,$217.00
Private room,1 bath,1.0,$180.00
Private room,1 private bath,1.0,$500.00
Private room,1 shared bath,1.0,$500.00
Private room,1 private bath,1.0,$400.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$217.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$217.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 private bath,,$550.00
Entire home/apt,1 bath,,$380.00
Private room,1 private bath,,$599.00
Private room,1 private bath,1.0,$600.00
Entire home/apt,1 bath,,$542.00
Private room,1 shared bath,1.0,$850.00
Entire home/apt,1 bath,2.0,"$2,800.00"
Entire home/apt,1 bath,1.0,$380.00
Entire home/apt,1 bath,3.0,"$1,380.00"
Entire home/apt,1 bath,2.0,"$1,829.00"
Entire home/apt,1 bath,,$344.00
Hotel room,3 shared baths,1.0,$224.00
Private room,1 bath,1.0,$180.00
Shared room,3.5 shared baths,1.0,$250.00
Private room,1 private bath,1.0,$350.00
Entire home/apt,1 bath,2.0,"$1,317.00"
Entire home/apt,1.5 baths,1.0,"$2,317.00"
Entire home/apt,1 bath,2.0,"$1,551.00"
Entire home/apt,1 bath,2.0,$616.00
Entire home/apt,1 bath,2.0,$799.00
Entire home/apt,1 bath,1.0,$750.00
Private room,2.5 baths,3.0,"$4,510.00"
Entire home/apt,1 bath,2.0,"$1,069.00"
Entire home/apt,2 baths,3.0,$958.00
Entire home/apt,,1.0,$993.00
Entire home/apt,1 bath,1.0,$950.00
Entire home/apt,1 bath,1.0,$880.00
Entire home/apt,2 baths,2.0,"$1,241.00"
Entire home/apt,1 bath,1.0,$724.00
Entire home/apt,1 bath,1.0,$885.00
Entire home/apt,1 bath,1.0,$880.00
Shared room,3 shared baths,1.0,$185.00
Shared room,2 shared baths,1.0,$185.00
Shared room,3 shared baths,1.0,$185.00
Shared room,3 shared baths,1.0,$185.00
