id,listing_url,neighbourhood,neighbourhood_cleansed,latitude,longitude,accommodates,price,review_scores_value,review_scores_location,review_scores_rating,review_scores_accuracy,review_scores_communication
6427423,https://www.airbnb.com/rooms/6427423,,Sha Tin,22.38613,114.18676,1,"$1,285.00",4.54,4.77,4.38,4.54,4.77
6458947,https://www.airbnb.com/rooms/6458947,"Kowloon, Hong Kong",Yau Tsim Mong,22.31677,114.16959,2,$497.00,4.53,4.94,4.42,4.47,4.77
6496401,https://www.airbnb.com/rooms/6496401,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28808,114.14829,4,"$1,336.00",4.58,4.84,4.76,4.73,4.91
6564083,https://www.airbnb.com/rooms/6564083,"Hong Kong, Hong Kong, kowloon, Hong Kong",Wong Tai Sin,22.33564,114.19696,4,"$1,608.00",4.56,4.76,4.72,4.64,4.84
6581585,https://www.airbnb.com/rooms/6581585,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,$497.00,4.8,4.9,4.7,4.7,4.65
6664678,https://www.airbnb.com/rooms/6664678,,Yau Tsim Mong,22.31785,114.16981,2,$343.00,1.0,5.0,3.0,4.0,4.0
6678177,https://www.airbnb.com/rooms/6678177,,Yau Tsim Mong,22.31841,114.17034,2,$836.00,4.4,4.6,4.2,4.4,4.4
6686114,https://www.airbnb.com/rooms/6686114,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.27559,114.12841,4,"$1,600.00",,,,,
6722851,https://www.airbnb.com/rooms/6722851,"Hong Kong, Hong Kong, jordan, Hong Kong",Yau Tsim Mong,22.30787,114.16555,1,$144.00,4.44,4.56,4.28,4.43,4.44
6770407,https://www.airbnb.com/rooms/6770407,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30699,114.16571,1,$314.00,4.22,4.38,4.02,4.17,4.2
6770795,https://www.airbnb.com/rooms/6770795,"Hong Kong, Hong Kong, Hong Kong",Yau Tsim Mong,22.30804,114.16636,1,$286.00,4.33,4.51,4.09,4.34,4.26
6771249,https://www.airbnb.com/rooms/6771249,"Hong Kong, Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30676,114.16686,1,$236.00,4.5,4.55,4.37,4.61,4.71
6823609,https://www.airbnb.com/rooms/6823609,,Yau Tsim Mong,22.31859,114.17121,5,$693.00,5.0,5.0,5.0,4.0,5.0
6823719,https://www.airbnb.com/rooms/6823719,,Yau Tsim Mong,22.31639,114.16977,2,$493.00,4.68,4.95,4.63,4.84,4.79
6824049,https://www.airbnb.com/rooms/6824049,,Yau Tsim Mong,22.31651,114.17103,1,$586.00,4.75,5.0,4.75,5.0,4.75
6824136,https://www.airbnb.com/rooms/6824136,,Yau Tsim Mong,22.317,114.16975,3,$414.00,4.0,4.67,4.33,4.67,4.33
6850615,https://www.airbnb.com/rooms/6850615,"Wanchai,, Hong Kong Island,, Hong Kong",Wan Chai,22.27346,114.17567,3,$935.00,4.67,5.0,4.95,4.83,4.94
6865394,https://www.airbnb.com/rooms/6865394,"Kowloon, Hong Kong",Yau Tsim Mong,22.32218,114.17034,8,"$1,343.00",4.77,4.85,4.82,4.84,4.89
6988384,https://www.airbnb.com/rooms/6988384,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28267,114.15224,2,$281.00,4.6,4.86,4.59,4.59,4.87
7094585,https://www.airbnb.com/rooms/7094585,,Central & Western,22.28428,114.15273,2,$594.00,4.36,4.73,4.36,4.18,4.55
7117981,https://www.airbnb.com/rooms/7117981,"旺角, 九龍, Hong Kong",Yau Tsim Mong,22.31676,114.16967,2,$423.00,4.64,4.9,4.59,4.67,4.77
7142866,https://www.airbnb.com/rooms/7142866,"SAI YING PUN, Hong kong, Hong Kong",Central & Western,22.28577,114.1417,2,$380.00,4.35,4.61,4.39,4.35,4.65
7143094,https://www.airbnb.com/rooms/7143094,"SAI YING PUN, Hong Kong Island, Hong Kong",Central & Western,22.28877,114.14212,2,$402.00,4.74,4.94,4.74,4.71,4.88
7143198,https://www.airbnb.com/rooms/7143198,"SAI YING PUN, Hong kong, Hong Kong",Central & Western,22.28875,114.14375,2,$446.00,4.77,4.73,4.7,4.65,4.87
7182089,https://www.airbnb.com/rooms/7182089,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27476,114.16849,2,$899.00,4.82,4.92,4.9,4.94,4.94
7186750,https://www.airbnb.com/rooms/7186750,"旺角, 九龍, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,$664.00,4.57,4.79,4.53,4.55,4.79
7186978,https://www.airbnb.com/rooms/7186978,,Yau Tsim Mong,22.29819,114.17233,2,$514.00,4.74,4.97,4.74,4.82,4.77
7228030,https://www.airbnb.com/rooms/7228030,,Yau Tsim Mong,22.31923,114.17156,5,$700.00,4.61,4.89,4.39,4.56,4.67
7265155,https://www.airbnb.com/rooms/7265155,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28823,114.14595,1,$428.00,4.89,4.97,4.95,4.97,5.0
7311170,https://www.airbnb.com/rooms/7311170,"Hong Kong, Hong Kong",Central & Western,22.28301,114.14725,6,"$2,093.00",4.86,4.73,4.95,4.91,5.0
7375957,https://www.airbnb.com/rooms/7375957,"旺角, 九龍, Hong Kong",Yau Tsim Mong,22.31684,114.16962,3,"$1,115.00",4.64,4.86,4.61,4.7,4.87
7391438,https://www.airbnb.com/rooms/7391438,"旺角, 九龍, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,"$1,115.00",4.7,4.88,4.65,4.74,4.79
7391649,https://www.airbnb.com/rooms/7391649,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,$391.00,4.57,4.79,4.56,4.53,4.78
7441176,https://www.airbnb.com/rooms/7441176,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30275,114.1712,2,$517.00,4.22,4.76,3.91,4.37,4.73
7503281,https://www.airbnb.com/rooms/7503281,,Yau Tsim Mong,22.31792,114.17132,1,$800.00,4.41,4.73,4.41,4.5,4.8
7517247,https://www.airbnb.com/rooms/7517247,,Yau Tsim Mong,22.31818,114.17164,2,"$1,000.00",4.37,4.75,4.52,4.67,4.76
7517361,https://www.airbnb.com/rooms/7517361,,Yau Tsim Mong,22.3179,114.17014,2,"$1,000.00",4.55,4.84,4.47,4.54,4.94
7517438,https://www.airbnb.com/rooms/7517438,,Yau Tsim Mong,22.31829,114.17153,2,"$1,000.00",4.63,4.81,4.37,4.41,4.82
7517470,https://www.airbnb.com/rooms/7517470,,Yau Tsim Mong,22.31766,114.16977,2,"$1,000.00",4.54,4.87,4.59,4.7,4.92
7517501,https://www.airbnb.com/rooms/7517501,,Yau Tsim Mong,22.31959,114.1698,2,"$1,000.00",4.53,4.82,4.52,4.52,4.84
7517547,https://www.airbnb.com/rooms/7517547,,Yau Tsim Mong,22.31755,114.17092,2,$319.00,4.57,4.78,4.64,4.64,4.83
7534875,https://www.airbnb.com/rooms/7534875,,Yau Tsim Mong,22.29699,114.17577,1,$500.00,,,,,
7534916,https://www.airbnb.com/rooms/7534916,,Yau Tsim Mong,22.29669,114.17375,1,$711.00,4.25,5.0,5.0,5.0,4.75
7684573,https://www.airbnb.com/rooms/7684573,"Sheung Wan, Hong Kong Island, Hong Kong",Central & Western,22.28675,114.14766,2,$824.00,4.65,4.83,4.52,4.78,4.74
7701968,https://www.airbnb.com/rooms/7701968,,Yau Tsim Mong,22.30508,114.17261,2,$357.00,4.84,4.95,4.77,4.87,4.91
7743921,https://www.airbnb.com/rooms/7743921,,Yau Tsim Mong,22.30671,114.17271,2,$450.00,4.76,4.9,4.77,4.86,4.91
7765765,https://www.airbnb.com/rooms/7765765,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27853,114.18643,2,$543.00,4.63,4.75,4.88,5.0,5.0
7766571,https://www.airbnb.com/rooms/7766571,,Yau Tsim Mong,22.30529,114.17091,1,$334.00,4.7,4.93,4.78,4.89,4.91
7809941,https://www.airbnb.com/rooms/7809941,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3199,114.17074,2,$313.00,4.17,4.61,4.13,3.96,4.67
7811040,https://www.airbnb.com/rooms/7811040,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28647,114.14856,3,$700.00,4.6,5.0,4.7,4.9,4.8
7812175,https://www.airbnb.com/rooms/7812175,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28583,114.1343,1,$277.00,2.0,3.0,3.0,2.0,2.0
7828921,https://www.airbnb.com/rooms/7828921,,Yau Tsim Mong,22.3183,114.17118,3,$330.00,4.56,4.75,4.62,4.48,4.81
7922785,https://www.airbnb.com/rooms/7922785,"Hong Kong, Hong Kong, Hong Kong",Wan Chai,22.27825,114.17699,8,$185.00,4.67,4.85,4.56,4.74,4.85
7931794,https://www.airbnb.com/rooms/7931794,,Yau Tsim Mong,22.3047,114.17232,2,$471.00,4.74,4.92,4.73,4.89,4.92
7980507,https://www.airbnb.com/rooms/7980507,,Yau Tsim Mong,22.30223,114.17587,5,"$1,118.00",4.69,4.83,4.72,4.82,4.88
8143176,https://www.airbnb.com/rooms/8143176,"Hong Kong, New Territories, Hong Kong",Sha Tin,22.38425,114.20235,1,$412.00,4.81,4.76,4.95,4.89,4.93
8145155,https://www.airbnb.com/rooms/8145155,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30758,114.16689,2,$250.00,,,,,
8207213,https://www.airbnb.com/rooms/8207213,"Hong Kong, New Territories, Hong Kong",Islands,22.29498,114.02512,12,"$2,100.00",4.43,4.62,4.71,4.57,4.95
8233982,https://www.airbnb.com/rooms/8233982,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29687,114.17302,4,$370.00,4.58,4.9,4.57,4.68,4.82
8263542,https://www.airbnb.com/rooms/8263542,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.35541,114.24995,2,$588.00,4.63,4.56,4.72,4.7,4.89
8295110,https://www.airbnb.com/rooms/8295110,,Sha Tin,22.41308,114.22162,1,$300.00,4.52,4.71,4.56,4.64,4.81
8376985,https://www.airbnb.com/rooms/8376985,,Yau Tsim Mong,22.31223,114.17157,2,$400.00,,,,,
8414214,https://www.airbnb.com/rooms/8414214,"Hong Kong, New Territories, Hong Kong",Islands,22.30517,114.0105,3,"$2,523.00",4.54,4.69,4.71,4.75,4.79
8492683,https://www.airbnb.com/rooms/8492683,,Yau Tsim Mong,22.31852,114.17116,3,$330.00,4.67,4.87,4.6,4.53,4.73
8506914,https://www.airbnb.com/rooms/8506914,,Central & Western,22.2828,114.15071,2,$594.00,4.0,4.67,4.67,5.0,4.67
8526119,https://www.airbnb.com/rooms/8526119,,Yau Tsim Mong,22.32038,114.17016,2,$800.00,,,,,
8541215,https://www.airbnb.com/rooms/8541215,,Yau Tsim Mong,22.30685,114.17089,2,$450.00,4.83,4.95,4.82,4.9,4.95
8566331,https://www.airbnb.com/rooms/8566331,"Yaumatei, Kowloon, Hong Kong",Yau Tsim Mong,22.30922,114.17253,2,$350.00,4.6,4.85,4.43,4.48,4.76
8572527,https://www.airbnb.com/rooms/8572527,,Yau Tsim Mong,22.3183,114.17118,4,$430.00,4.67,4.8,4.47,4.63,4.8
8577027,https://www.airbnb.com/rooms/8577027,"Yau Ma Tei, Kowloon, Hong Kong",Yau Tsim Mong,22.30913,114.17209,2,$230.00,4.63,4.82,4.45,4.64,4.68
8577530,https://www.airbnb.com/rooms/8577530,"Yau Ma Tei, Kowloon, Hong Kong",Yau Tsim Mong,22.30958,114.17244,2,$230.00,4.46,4.72,4.35,4.53,4.68
8577673,https://www.airbnb.com/rooms/8577673,"Yau Ma Tei, Kowloon, Hong Kong",Yau Tsim Mong,22.3093,114.17224,3,$500.00,4.58,4.8,4.38,4.59,4.62
8578166,https://www.airbnb.com/rooms/8578166,"Yau Ma Tei, Kowloon, Hong Kong",Yau Tsim Mong,22.30878,114.17227,2,$350.00,4.66,4.89,4.53,4.73,4.82
8597565,https://www.airbnb.com/rooms/8597565,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,$717.00,4.77,4.95,4.75,4.76,4.96
8597633,https://www.airbnb.com/rooms/8597633,"旺角, 香港九龍, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,"$1,103.00",4.69,4.84,4.59,4.67,4.89
8598431,https://www.airbnb.com/rooms/8598431,"Yaumatei , Kowloon, Hong Kong",Yau Tsim Mong,22.30914,114.17235,2,$247.00,4.65,4.87,4.58,4.66,4.78
8637229,https://www.airbnb.com/rooms/8637229,,Islands,22.20741,114.0289,2,$579.00,4.64,4.63,4.77,4.81,4.87
8682428,https://www.airbnb.com/rooms/8682428,,Yau Tsim Mong,22.30944,114.1701,2,$350.00,4.4,4.6,4.0,3.6,4.8
8682525,https://www.airbnb.com/rooms/8682525,,Yau Tsim Mong,22.30835,114.17199,3,$450.00,4.2,4.6,4.07,4.27,4.53
8690068,https://www.airbnb.com/rooms/8690068,,Yau Tsim Mong,22.30897,114.16987,2,$450.00,4.0,4.6,4.2,5.0,4.8
8690717,https://www.airbnb.com/rooms/8690717,,Yau Tsim Mong,22.30832,114.17202,2,$450.00,4.67,4.67,4.33,4.67,4.67
8722428,https://www.airbnb.com/rooms/8722428,,Yau Tsim Mong,22.30993,114.17032,3,$450.00,4.62,4.92,4.69,4.85,4.69
8723077,https://www.airbnb.com/rooms/8723077,,Yau Tsim Mong,22.30826,114.17206,3,$450.00,4.68,4.78,4.51,4.68,4.71
8723159,https://www.airbnb.com/rooms/8723159,,Yau Tsim Mong,22.3097,114.172,3,$450.00,4.27,4.55,4.55,4.55,4.73
8723394,https://www.airbnb.com/rooms/8723394,,Yau Tsim Mong,22.30793,114.17016,3,$450.00,4.69,4.88,4.5,4.63,4.75
8723482,https://www.airbnb.com/rooms/8723482,,Yau Tsim Mong,22.3079,114.17031,4,$550.00,4.45,4.58,4.38,4.5,4.65
8723550,https://www.airbnb.com/rooms/8723550,,Yau Tsim Mong,22.30994,114.17059,4,$550.00,4.64,4.82,4.36,4.41,4.55
8723614,https://www.airbnb.com/rooms/8723614,,Yau Tsim Mong,22.31004,114.17223,4,$550.00,4.56,4.5,4.19,4.38,4.63
8723654,https://www.airbnb.com/rooms/8723654,,Yau Tsim Mong,22.30784,114.17152,4,$600.00,4.67,4.56,4.44,4.56,4.44
8743778,https://www.airbnb.com/rooms/8743778,"New Territories, Hong Kong",North,22.47675,114.10504,12,"$14,030.00",4.0,4.89,4.89,4.78,4.89
8767456,https://www.airbnb.com/rooms/8767456,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29902,114.17228,2,$428.00,4.43,4.89,4.38,4.59,4.63
8768176,https://www.airbnb.com/rooms/8768176,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29903,114.1723,2,$780.00,4.46,4.9,4.46,4.55,4.61
8768773,https://www.airbnb.com/rooms/8768773,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29892,114.17221,2,$780.00,4.5,4.87,4.46,4.64,4.62
8768866,https://www.airbnb.com/rooms/8768866,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29897,114.17237,1,$345.00,4.78,4.93,4.66,4.8,4.76
8768895,https://www.airbnb.com/rooms/8768895,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29897,114.17237,2,$546.00,4.55,4.9,4.49,4.67,4.71
8768929,https://www.airbnb.com/rooms/8768929,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29897,114.17237,2,$546.00,4.51,4.8,4.48,4.57,4.66
8768949,https://www.airbnb.com/rooms/8768949,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29897,114.17237,1,$345.00,4.68,4.9,4.65,4.72,4.67
8768968,https://www.airbnb.com/rooms/8768968,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29897,114.17237,1,$312.00,4.69,4.91,4.62,4.73,4.68
8775303,https://www.airbnb.com/rooms/8775303,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28512382507324,114.15109252929688,2,$450.00,4.2,4.83,4.41,4.59,4.78
8787721,https://www.airbnb.com/rooms/8787721,,Yau Tsim Mong,22.29818,114.17579,3,$554.00,4.69,4.93,4.74,4.79,4.96
8804938,https://www.airbnb.com/rooms/8804938,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30589,114.17253,2,$472.00,3.0,4.0,3.0,3.5,5.0
8805100,https://www.airbnb.com/rooms/8805100,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30766,114.17261,2,$529.00,2.0,5.0,2.0,1.0,5.0
8805177,https://www.airbnb.com/rooms/8805177,,Yau Tsim Mong,22.30777,114.17214,2,$427.00,4.0,4.67,4.0,3.67,4.67
8818893,https://www.airbnb.com/rooms/8818893,"Yaumatei , Kowloon, Hong Kong",Yau Tsim Mong,22.31028,114.17262,2,$450.00,4.51,4.82,4.5,4.78,4.83
8821534,https://www.airbnb.com/rooms/8821534,,Yau Tsim Mong,22.29765,114.17395,1,$143.00,4.72,4.91,4.71,4.8,4.92
8831109,https://www.airbnb.com/rooms/8831109,,Yau Tsim Mong,22.29825,114.17542,1,$259.00,4.71,4.9,4.7,4.83,4.87
8858198,https://www.airbnb.com/rooms/8858198,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,$415.00,4.65,4.89,4.55,4.57,4.78
8858675,https://www.airbnb.com/rooms/8858675,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,"$1,114.00",4.59,4.8,4.56,4.62,4.85
8872156,https://www.airbnb.com/rooms/8872156,"Lamma Island, Hong Kong",Islands,22.22499,114.11221,1,$496.00,4.91,4.92,4.99,4.98,5.0
8892305,https://www.airbnb.com/rooms/8892305,"旺角, 九龍, Hong Kong",Yau Tsim Mong,22.31724,114.17399,4,"$1,580.00",4.5,4.42,4.08,4.58,4.42
8946730,https://www.airbnb.com/rooms/8946730,,Yau Tsim Mong,22.30675,114.17128,2,$450.00,4.81,4.96,4.82,4.91,4.91
8958059,https://www.airbnb.com/rooms/8958059,,Yau Tsim Mong,22.29712,114.17607,1,$200.00,4.74,4.85,4.71,4.79,4.91
8975844,https://www.airbnb.com/rooms/8975844,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28292,114.15247,2,"$1,717.00",4.67,4.89,4.6,4.67,4.83
9000447,https://www.airbnb.com/rooms/9000447,,Yau Tsim Mong,22.30474,114.17129,2,$450.00,4.72,4.92,4.78,4.88,4.93
9033118,https://www.airbnb.com/rooms/9033118,,Central & Western,22.28217,114.12163,1,$550.00,,,,,
9086516,https://www.airbnb.com/rooms/9086516,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.3567,114.25004,2,$488.00,4.77,4.58,4.81,4.92,4.91
9097272,https://www.airbnb.com/rooms/9097272,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28221,114.15152,2,"$1,717.00",,,,,
9138303,https://www.airbnb.com/rooms/9138303,"Mongkok, kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,"$1,115.00",4.65,4.91,4.56,4.62,4.85
9148203,https://www.airbnb.com/rooms/9148203,,Yau Tsim Mong,22.29829,114.1709,1,$329.00,4.67,4.82,4.67,4.76,4.64
9196789,https://www.airbnb.com/rooms/9196789,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30466,114.17162,13,"$3,459.00",4.41,4.76,4.24,4.2,4.65
9286443,https://www.airbnb.com/rooms/9286443,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3159,114.16986,3,$555.00,4.55,4.82,4.37,4.42,4.68
9296067,https://www.airbnb.com/rooms/9296067,,Central & Western,22.28664,114.14052,8,$80.00,5.0,5.0,5.0,5.0,5.0
9301065,https://www.airbnb.com/rooms/9301065,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,$664.00,4.67,4.84,4.69,4.8,4.9
9301329,https://www.airbnb.com/rooms/9301329,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,$717.00,4.61,4.91,4.46,4.62,4.87
9334157,https://www.airbnb.com/rooms/9334157,,Wan Chai,22.2823,114.18566,1,$479.00,5.0,5.0,4.5,5.0,5.0
9351926,https://www.airbnb.com/rooms/9351926,,Islands,22.2422,113.98078,6,"$3,000.00",4.7,4.9,4.93,4.91,4.94
9397325,https://www.airbnb.com/rooms/9397325,,Yau Tsim Mong,22.30657,114.17077,2,$360.00,4.25,5.0,4.25,4.25,4.0
9397908,https://www.airbnb.com/rooms/9397908,,Yau Tsim Mong,22.30727,114.17099,2,$465.00,4.5,5.0,5.0,4.5,5.0
9435370,https://www.airbnb.com/rooms/9435370,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,3,"$1,115.00",4.25,4.63,4.25,4.5,4.88
9441899,https://www.airbnb.com/rooms/9441899,,Yau Tsim Mong,22.29724,114.17262,2,$288.00,4.61,4.91,4.87,4.65,4.7
9498787,https://www.airbnb.com/rooms/9498787,,Yau Tsim Mong,22.30614,114.17264,3,$600.00,,,,,
9532708,https://www.airbnb.com/rooms/9532708,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28544,114.13734,2,"$1,257.00",4.61,4.79,4.8,4.83,4.94
9534474,https://www.airbnb.com/rooms/9534474,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30606,114.16535,4,"$1,700.00",4.83,4.82,4.94,4.97,4.99
9552982,https://www.airbnb.com/rooms/9552982,,Yau Tsim Mong,22.30031,114.17312,1,$340.00,,,,,
9558753,https://www.airbnb.com/rooms/9558753,,Tai Po,22.44022,114.12685,7,$800.00,4.45,4.55,4.91,4.73,4.73
9565266,https://www.airbnb.com/rooms/9565266,,Tsuen Wan,22.3537,114.05931,3,$820.00,4.5,4.63,4.75,4.88,4.88
9597254,https://www.airbnb.com/rooms/9597254,"Sai Ying Pun, Hong Kong Island, Hong Kong",Central & Western,22.28523,114.13835,2,"$10,000.00",4.57,4.88,4.57,4.67,4.81
9661801,https://www.airbnb.com/rooms/9661801,,Yau Tsim Mong,22.31903,114.16965,2,$248.00,4.61,4.94,4.61,4.72,4.83
9671347,https://www.airbnb.com/rooms/9671347,,Central & Western,22.28711,114.15023,1,$180.00,,,,,
9739939,https://www.airbnb.com/rooms/9739939,,Kwun Tong,22.33205,114.2222,1,$270.00,,,,,
9740895,https://www.airbnb.com/rooms/9740895,,Yau Tsim Mong,22.32042,114.17153,3,$800.00,4.79,4.9,4.72,4.86,4.79
9745724,https://www.airbnb.com/rooms/9745724,,Tuen Mun,22.41317,113.9822,1,$138.00,3.5,4.0,4.0,3.5,4.0
9814260,https://www.airbnb.com/rooms/9814260,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,"$11,164.00",4.71,4.91,4.66,4.8,4.88
9814335,https://www.airbnb.com/rooms/9814335,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,"$11,164.00",4.72,4.9,4.79,4.82,4.92
9814713,https://www.airbnb.com/rooms/9814713,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,3,"$1,115.00",4.73,4.87,4.73,4.6,4.9
9828765,https://www.airbnb.com/rooms/9828765,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29897,114.17237,1,$345.00,4.64,4.91,4.6,4.71,4.65
9846192,https://www.airbnb.com/rooms/9846192,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.32616,114.16569,1,$170.00,4.0,4.0,4.0,5.0,5.0
9847144,https://www.airbnb.com/rooms/9847144,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.32095,114.17055,2,$291.00,4.62,4.87,4.46,4.6,4.78
9864861,https://www.airbnb.com/rooms/9864861,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,3,$555.00,4.54,4.78,4.43,4.38,4.63
9866718,https://www.airbnb.com/rooms/9866718,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,2,$431.00,4.5,4.81,4.44,4.69,4.83
9872687,https://www.airbnb.com/rooms/9872687,,Wan Chai,22.28,114.18612,1,$570.00,,,,,
9885619,https://www.airbnb.com/rooms/9885619,,Yau Tsim Mong,22.30663,114.17094,2,$400.00,4.69,4.84,4.63,4.79,4.83
9886049,https://www.airbnb.com/rooms/9886049,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31681,114.16968,3,$768.00,4.52,4.84,4.66,4.59,4.79
9886548,https://www.airbnb.com/rooms/9886548,,Yau Tsim Mong,22.30641,114.17076,3,$507.00,4.63,4.81,4.56,4.76,4.83
9927885,https://www.airbnb.com/rooms/9927885,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31684,114.1694,1,$574.00,4.0,5.0,3.0,3.0,
9928182,https://www.airbnb.com/rooms/9928182,,Wan Chai,22.27576,114.1697,2,$573.00,4.94,5.0,4.76,4.88,4.94
9930336,https://www.airbnb.com/rooms/9930336,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31667,114.17015,1,$440.00,,,,,
9930413,https://www.airbnb.com/rooms/9930413,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31481,114.17001,1,$849.00,,,,,
9966421,https://www.airbnb.com/rooms/9966421,,Yau Tsim Mong,22.29861,114.17331,2,"$3,349.00",4.72,5.0,4.69,4.72,4.86
9983002,https://www.airbnb.com/rooms/9983002,"Sai Wan Ho, Hong Kong Island, Hong Kong",Eastern,22.28041,114.22402,2,$291.00,4.9,4.8,4.91,4.94,4.99
9989843,https://www.airbnb.com/rooms/9989843,,Yau Tsim Mong,22.30049,114.17357,2,"$3,349.00",5.0,5.0,4.5,4.75,4.75
9990182,https://www.airbnb.com/rooms/9990182,,Yau Tsim Mong,22.30084,114.17396,2,"$3,349.00",4.64,5.0,4.55,5.0,5.0
9998921,https://www.airbnb.com/rooms/9998921,,Sham Shui Po,22.32804,114.16891,1,$180.00,,,,,
10001507,https://www.airbnb.com/rooms/10001507,,Central & Western,22.28789,114.14224,1,$180.00,,,,,
10002502,https://www.airbnb.com/rooms/10002502,,Yau Tsim Mong,22.29948,114.17564,2,$180.00,,,,,
10007435,https://www.airbnb.com/rooms/10007435,,Yau Tsim Mong,22.3004,114.1741,2,"$2,529.00",4.67,5.0,4.75,4.5,5.0
10008465,https://www.airbnb.com/rooms/10008465,,Yau Tsim Mong,22.3005,114.17407,2,"$3,349.00",5.0,5.0,4.67,5.0,5.0
10044794,https://www.airbnb.com/rooms/10044794,"Hong Kong, New Territories, Hong Kong",Islands,22.2933,113.95028,2,$957.00,4.69,4.9,4.9,4.86,5.0
10126567,https://www.airbnb.com/rooms/10126567,,Yau Tsim Mong,22.30506,114.1707,2,$277.00,4.4,4.74,4.12,4.16,4.66
10129003,https://www.airbnb.com/rooms/10129003,,Yau Tsim Mong,22.30458,114.17088,2,$479.00,4.75,4.87,4.69,4.83,4.87
10133495,https://www.airbnb.com/rooms/10133495,,Yau Tsim Mong,22.29712,114.17262,3,$850.00,4.6,4.76,4.53,4.64,4.91
10133631,https://www.airbnb.com/rooms/10133631,,Yau Tsim Mong,22.30663,114.16894,2,$150.00,4.6,4.83,4.48,4.69,4.8
10184289,https://www.airbnb.com/rooms/10184289,,Yau Tsim Mong,22.30576,114.1726,2,$295.00,4.54,4.77,4.15,4.23,4.62
