,Rt,Bt,bedrooms,price,average_price_for_Room_types,average_price_for_Bathrooms,average_price_for_Bedroom
1084,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1085,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1086,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1087,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1088,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1089,Private room,1.0,1,380.0,319.90830291970804,385.3544721407625,358.61450252951096
1090,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1091,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1092,Private room,1.0,1,121.0,319.90830291970804,385.3544721407625,358.61450252951096
1093,Private room,1.0,1,400.0,319.90830291970804,385.3544721407625,358.61450252951096
1094,Shared room,2.0,1,263.0,232.1953125,325.19457013574663,358.61450252951096
1095,Shared room,2.0,1,249.0,232.1953125,325.19457013574663,358.61450252951096
1096,Shared room,2.0,1,283.0,232.1953125,325.19457013574663,358.61450252951096
1097,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1098,Entire home/apt,1.0,2,909.0,646.4595375722544,385.3544721407625,720.6256983240223
1099,Private room,1.0,1,160.0,319.90830291970804,385.3544721407625,358.61450252951096
1100,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
1101,Entire home/apt,1.0,1,717.0,646.4595375722544,385.3544721407625,358.61450252951096
1102,Private room,1.0,1,620.0,319.90830291970804,385.3544721407625,358.61450252951096
1103,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1104,Private room,1.0,1,450.0,319.90830291970804,385.3544721407625,358.61450252951096
1105,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1106,Private room,15.0,1,454.0,319.90830291970804,515.0064935064935,358.61450252951096
1107,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1108,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1109,Entire home/apt,1.0,1,217.0,646.4595375722544,385.3544721407625,358.61450252951096
1110,Private room,1.0,1,400.0,319.90830291970804,385.3544721407625,358.61450252951096
1111,Private room,15.0,1,750.0,319.90830291970804,515.0064935064935,358.61450252951096
1112,Entire home/apt,1.0,2,893.0,646.4595375722544,385.3544721407625,720.6256983240223
1113,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1114,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1115,Private room,1.0,1,439.0,319.90830291970804,385.3544721407625,358.61450252951096
1116,Shared room,1.0,1,180.0,232.1953125,385.3544721407625,358.61450252951096
1117,Private room,1.0,1,473.0,319.90830291970804,385.3544721407625,358.61450252951096
1118,Private room,1.0,1,537.0,319.90830291970804,385.3544721407625,358.61450252951096
1119,Private room,1.0,1,615.0,319.90830291970804,385.3544721407625,358.61450252951096
1120,Private room,1.0,1,692.0,319.90830291970804,385.3544721407625,358.61450252951096
1121,Private room,1.0,1,692.0,319.90830291970804,385.3544721407625,358.61450252951096
1122,Private room,1.0,1,692.0,319.90830291970804,385.3544721407625,358.61450252951096
1123,Private room,1.0,1,692.0,319.90830291970804,385.3544721407625,358.61450252951096
1124,Private room,1.0,1,439.0,319.90830291970804,385.3544721407625,358.61450252951096
1125,Private room,1.0,1,439.0,319.90830291970804,385.3544721407625,358.61450252951096
1126,Private room,1.0,1,439.0,319.90830291970804,385.3544721407625,358.61450252951096
1127,Private room,1.0,1,439.0,319.90830291970804,385.3544721407625,358.61450252951096
1128,Private room,1.0,1,481.0,319.90830291970804,385.3544721407625,358.61450252951096
1129,Private room,1.0,1,481.0,319.90830291970804,385.3544721407625,358.61450252951096
1130,Private room,1.0,1,481.0,319.90830291970804,385.3544721407625,358.61450252951096
1131,Private room,1.0,1,481.0,319.90830291970804,385.3544721407625,358.61450252951096
1132,Private room,1.0,1,537.0,319.90830291970804,385.3544721407625,358.61450252951096
1133,Private room,1.0,1,537.0,319.90830291970804,385.3544721407625,358.61450252951096
1134,Private room,1.0,1,537.0,319.90830291970804,385.3544721407625,358.61450252951096
1135,Private room,1.0,1,615.0,319.90830291970804,385.3544721407625,358.61450252951096
1136,Private room,1.0,1,615.0,319.90830291970804,385.3544721407625,358.61450252951096
1137,Private room,1.0,1,217.0,319.90830291970804,385.3544721407625,358.61450252951096
1138,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1139,Entire home/apt,1.0,2,850.0,646.4595375722544,385.3544721407625,720.6256983240223
1140,Entire home/apt,1.0,2,850.0,646.4595375722544,385.3544721407625,720.6256983240223
1141,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1142,Shared room,2.0,1,207.0,232.1953125,325.19457013574663,358.61450252951096
1143,Private room,1.0,1,455.0,319.90830291970804,385.3544721407625,358.61450252951096
1144,Private room,1.0,1,555.0,319.90830291970804,385.3544721407625,358.61450252951096
1145,Private room,2.0,1,563.0,319.90830291970804,325.19457013574663,358.61450252951096
1146,Shared room,2.0,1,185.0,232.1953125,325.19457013574663,358.61450252951096
1147,Private room,1.0,1,400.0,319.90830291970804,385.3544721407625,358.61450252951096
1148,Entire home/apt,15.0,1,357.0,646.4595375722544,515.0064935064935,358.61450252951096
1149,Private room,1.0,1,235.0,319.90830291970804,385.3544721407625,358.61450252951096
1150,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1151,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1152,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1153,Hotel room,1.0,1,459.0,418.93333333333334,385.3544721407625,358.61450252951096
1154,Private room,2.0,3,700.0,319.90830291970804,325.19457013574663,795.9761904761905
1155,Private room,1.0,1,140.0,319.90830291970804,385.3544721407625,358.61450252951096
1156,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1157,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1158,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1159,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1160,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1161,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1162,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1163,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1164,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1165,Private room,2.0,1,125.0,319.90830291970804,325.19457013574663,358.61450252951096
1166,Private room,1.0,1,350.0,319.90830291970804,385.3544721407625,358.61450252951096
1167,Private room,15.0,1,600.0,319.90830291970804,515.0064935064935,358.61450252951096
1168,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
1169,Private room,1.0,1,160.0,319.90830291970804,385.3544721407625,358.61450252951096
1170,Private room,1.0,1,280.0,319.90830291970804,385.3544721407625,358.61450252951096
1171,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1172,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1173,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1174,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1175,Entire home/apt,1.0,1,800.0,646.4595375722544,385.3544721407625,358.61450252951096
1176,Private room,2.0,1,160.0,319.90830291970804,325.19457013574663,358.61450252951096
1177,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1178,Private room,15.0,1,180.0,319.90830291970804,515.0064935064935,358.61450252951096
1179,Private room,1.0,1,650.0,319.90830291970804,385.3544721407625,358.61450252951096
1180,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1181,Private room,1.0,1,414.0,319.90830291970804,385.3544721407625,358.61450252951096
1182,Private room,1.0,1,200.0,319.90830291970804,385.3544721407625,358.61450252951096
1183,Private room,1.0,1,200.0,319.90830291970804,385.3544721407625,358.61450252951096
1184,Private room,1.0,1,226.0,319.90830291970804,385.3544721407625,358.61450252951096
1185,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1186,Private room,1.0,1,299.0,319.90830291970804,385.3544721407625,358.61450252951096
1187,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1188,Private room,1.0,1,480.0,319.90830291970804,385.3544721407625,358.61450252951096
1189,Private room,1.0,1,380.0,319.90830291970804,385.3544721407625,358.61450252951096
1190,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1191,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1192,Private room,15.0,1,300.0,319.90830291970804,515.0064935064935,358.61450252951096
1193,Private room,1.0,1,200.0,319.90830291970804,385.3544721407625,358.61450252951096
1194,Private room,1.0,1,436.0,319.90830291970804,385.3544721407625,358.61450252951096
1195,Private room,1.0,1,200.0,319.90830291970804,385.3544721407625,358.61450252951096
1196,Private room,1.0,1,200.0,319.90830291970804,385.3544721407625,358.61450252951096
1197,Entire home/apt,1.0,1,914.0,646.4595375722544,385.3544721407625,358.61450252951096
1198,Private room,2.0,1,180.0,319.90830291970804,325.19457013574663,358.61450252951096
1199,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1200,Entire home/apt,15.0,1,225.0,646.4595375722544,515.0064935064935,358.61450252951096
1201,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1202,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1203,Private room,1.0,1,500.0,319.90830291970804,385.3544721407625,358.61450252951096
1204,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1205,Shared room,1.0,1,140.0,232.1953125,385.3544721407625,358.61450252951096
1206,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1207,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1208,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1209,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1210,Shared room,1.0,1,150.0,232.1953125,385.3544721407625,358.61450252951096
1211,Private room,1.0,1,140.0,319.90830291970804,385.3544721407625,358.61450252951096
1212,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1213,Private room,1.0,1,404.0,319.90830291970804,385.3544721407625,358.61450252951096
1214,Private room,1.0,1,404.0,319.90830291970804,385.3544721407625,358.61450252951096
1215,Private room,1.0,1,404.0,319.90830291970804,385.3544721407625,358.61450252951096
1216,Private room,1.0,1,404.0,319.90830291970804,385.3544721407625,358.61450252951096
1217,Private room,1.0,1,404.0,319.90830291970804,385.3544721407625,358.61450252951096
1218,Private room,1.0,1,401.0,319.90830291970804,385.3544721407625,358.61450252951096
1219,Private room,1.0,1,140.0,319.90830291970804,385.3544721407625,358.61450252951096
1220,Private room,1.0,1,404.0,319.90830291970804,385.3544721407625,358.61450252951096
1221,Private room,1.0,1,454.0,319.90830291970804,385.3544721407625,358.61450252951096
1222,Private room,1.0,1,488.0,319.90830291970804,385.3544721407625,358.61450252951096
1223,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1224,Private room,15.0,1,300.0,319.90830291970804,515.0064935064935,358.61450252951096
1225,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1226,Private room,1.0,1,140.0,319.90830291970804,385.3544721407625,358.61450252951096
1227,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1228,Private room,1.0,1,400.0,319.90830291970804,385.3544721407625,358.61450252951096
1229,Entire home/apt,1.0,1,449.0,646.4595375722544,385.3544721407625,358.61450252951096
1230,Entire home/apt,1.0,1,480.0,646.4595375722544,385.3544721407625,358.61450252951096
1231,Entire home/apt,1.0,1,350.0,646.4595375722544,385.3544721407625,358.61450252951096
1232,Entire home/apt,1.0,1,421.0,646.4595375722544,385.3544721407625,358.61450252951096
1233,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1234,Private room,1.0,1,760.0,319.90830291970804,385.3544721407625,358.61450252951096
1235,Entire home/apt,1.0,1,350.0,646.4595375722544,385.3544721407625,358.61450252951096
1236,Private room,1.0,1,130.0,319.90830291970804,385.3544721407625,358.61450252951096
1237,Entire home/apt,1.0,1,704.0,646.4595375722544,385.3544721407625,358.61450252951096
1238,Private room,1.0,1,450.0,319.90830291970804,385.3544721407625,358.61450252951096
1239,Private room,1.0,1,200.0,319.90830291970804,385.3544721407625,358.61450252951096
1240,Private room,1.0,1,298.0,319.90830291970804,385.3544721407625,358.61450252951096
1241,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1242,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
1243,Private room,2.0,1,130.0,319.90830291970804,325.19457013574663,358.61450252951096
1244,Entire home/apt,1.0,1,336.0,646.4595375722544,385.3544721407625,358.61450252951096
1245,Entire home/apt,1.0,1,299.0,646.4595375722544,385.3544721407625,358.61450252951096
1246,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1247,Entire home/apt,1.0,2,550.0,646.4595375722544,385.3544721407625,720.6256983240223
1248,Private room,1.0,1,650.0,319.90830291970804,385.3544721407625,358.61450252951096
1249,Entire home/apt,1.0,1,408.0,646.4595375722544,385.3544721407625,358.61450252951096
1250,Entire home/apt,1.0,1,217.0,646.4595375722544,385.3544721407625,358.61450252951096
1251,Private room,1.0,1,287.0,319.90830291970804,385.3544721407625,358.61450252951096
1252,Private room,1.0,1,400.0,319.90830291970804,385.3544721407625,358.61450252951096
1253,Entire home/apt,1.0,1,629.0,646.4595375722544,385.3544721407625,358.61450252951096
1254,Private room,1.0,1,543.0,319.90830291970804,385.3544721407625,358.61450252951096
1255,Private room,1.0,1,436.0,319.90830291970804,385.3544721407625,358.61450252951096
1256,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1257,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1258,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1259,Private room,1.0,1,250.0,319.90830291970804,385.3544721407625,358.61450252951096
1260,Private room,1.0,1,180.0,319.90830291970804,385.3544721407625,358.61450252951096
1261,Shared room,1.0,1,700.0,232.1953125,385.3544721407625,358.61450252951096
1262,Entire home/apt,2.0,3,700.0,646.4595375722544,325.19457013574663,795.9761904761905
1263,Hotel room,2.0,1,284.0,418.93333333333334,325.19457013574663,358.61450252951096
1264,Entire home/apt,1.0,1,700.0,646.4595375722544,385.3544721407625,358.61450252951096
1265,Hotel room,25.0,1,207.0,418.93333333333334,392.5,358.61450252951096
1266,Private room,1.0,1,439.0,319.90830291970804,385.3544721407625,358.61450252951096
1267,Entire home/apt,1.0,2,811.0,646.4595375722544,385.3544721407625,720.6256983240223
1268,Entire home/apt,1.0,1,980.0,646.4595375722544,385.3544721407625,358.61450252951096
1269,Entire home/apt,1.0,1,971.0,646.4595375722544,385.3544721407625,358.61450252951096
1270,Private room,1.0,1,357.0,319.90830291970804,385.3544721407625,358.61450252951096
1271,Entire home/apt,2.0,1,800.0,646.4595375722544,325.19457013574663,358.61450252951096
